"Wajib Pajak","Outlet","NPWP","NOPD","No Bill","Tanggal","Total Amount","Service Charge","PPN","Total Trx Amount","Jenis Pembayaran"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004040","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004024","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004009","01 January 2021 11:37:00","30000","0","3000","33000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004041","01 January 2021 11:37:00","10909.09","0","1090.91","12000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004025","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004010","01 January 2021 11:37:00","168181.82","0","16818.18","185000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004042","01 January 2021 11:37:00","48181.82","0","4818.18","53000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004026","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004011","01 January 2021 11:37:00","86363.64","0","8636.360000000001","95000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004043","01 January 2021 11:37:00","200000","0","20000","220000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004027","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004012","01 January 2021 11:37:00","31818.18","0","3181.82","35000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004044","01 January 2021 11:37:00","50000","0","5000","55000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004028","01 January 2021 11:37:00","100000","0","10000","110000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004013","01 January 2021 11:37:00","168181.82","0","16818.18","185000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004045","01 January 2021 11:37:00","120909.09","0","12090.91","133000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004029","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004014","01 January 2021 11:37:00","22727.27","0","2272.73","25000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004046","01 January 2021 11:37:00","95454.55","0","9545.459999999999","105000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004030","01 January 2021 11:37:00","29090.91","0","2909.09","32000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004015","01 January 2021 11:37:00","18181.82","0","1818.18","20000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004047","01 January 2021 11:37:00","109090.91","0","10909.09","120000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","881004031","01 January 2021 11:37:00","29090.91","0","2909.09","32000","CASH"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216713","01 January 2021 11:53:00","104545.45","0","10454.54","115000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255394","01 January 2021 13:10:00","92727.27","0","9272.73","102000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216714","01 January 2021 13:19:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216715","01 January 2021 13:27:00","150000","0","15000","165000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255395","01 January 2021 13:27:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216716","01 January 2021 13:45:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255396","01 January 2021 14:14:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216717","01 January 2021 14:15:00","118181.82","0","11818.18","130000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255397","01 January 2021 14:17:00","90909.09","0","9090.91","100000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216718","01 January 2021 14:21:00","10909.09","0","1090.91","12000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255398","01 January 2021 14:27:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216719","01 January 2021 14:28:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255399","01 January 2021 14:28:00","63636.36","0","6363.64","70000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216720","01 January 2021 14:33:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216721","01 January 2021 14:39:00","54545.45","0","5454.54","60000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216722","01 January 2021 14:39:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255400","01 January 2021 14:42:00","63636.36","0","6363.64","70000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216723","01 January 2021 14:49:00","63636.36","0","6363.64","70000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255401","01 January 2021 15:02:00","447272.73","0","44727.27","492000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255402","01 January 2021 15:04:00","125454.55","0","12545.46","138000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255403","01 January 2021 15:17:00","99090.91","0","9909.09","109000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216724","01 January 2021 15:23:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255404","01 January 2021 15:24:00","190909.09","0","19090.91","210000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255405","01 January 2021 15:27:00","63636.36","0","6363.64","70000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216725","01 January 2021 15:57:00","68181.82000000001","0","6818.18","75000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255406","01 January 2021 16:27:00","27272.73","0","2727.27","30000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255407","01 January 2021 16:30:00","36363.64","0","3636.36","40000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216726","01 January 2021 16:35:00","86363.64","0","8636.360000000001","95000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255408","01 January 2021 16:36:00","1818.18","0","181.82","2000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255409","01 January 2021 16:36:00","1818.18","0","181.82","2000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255410","01 January 2021 16:36:00","1818.18","0","181.82","2000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255411","01 January 2021 16:36:00","1818.18","0","181.82","2000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255412","01 January 2021 16:36:00","1818.18","0","181.82","2000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216727","01 January 2021 16:41:00","10909.09","0","1090.91","12000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255413","01 January 2021 16:42:00","154545.45","0","15454.54","170000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216728","01 January 2021 16:44:00","86363.64","0","8636.360000000001","95000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216729","01 January 2021 16:47:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216730","01 January 2021 16:49:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216731","01 January 2021 17:02:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216732","01 January 2021 17:07:00","18181.82","0","1818.18","20000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216733","01 January 2021 17:27:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216734","01 January 2021 17:50:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216735","01 January 2021 17:51:00","48181.82","0","4818.18","53000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216736","01 January 2021 17:54:00","136363.64","0","13636.36","150000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216737","01 January 2021 18:03:00","68181.82000000001","0","6818.18","75000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216738","01 January 2021 18:20:00","60909.09","0","6090.91","67000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216739","01 January 2021 18:27:00","111818.18","0","11181.82","123000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255414","01 January 2021 18:32:00","67272.73","0","6727.27","74000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216740","01 January 2021 18:35:00","109090.91","0","10909.09","120000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255415","01 January 2021 18:37:00","109090.91","0","10909.09","120000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255416","01 January 2021 18:37:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216741","01 January 2021 18:38:00","122727.27","0","12272.73","135000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255417","01 January 2021 18:41:00","77272.73","0","7727.27","85000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216742","01 January 2021 18:48:00","122727.27","0","12272.73","135000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255418","01 January 2021 18:49:00","109090.91","0","10909.09","120000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216743","01 January 2021 18:51:00","70000","0","7000","77000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216744","01 January 2021 18:57:00","172727.27","0","17272.73","190000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216745","01 January 2021 19:00:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216746","01 January 2021 19:05:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216747","01 January 2021 19:09:00","36363.64","0","3636.36","40000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216748","02 January 2021 13:00:00","10909.09","0","1090.91","12000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216749","02 January 2021 13:17:00","21818.18","0","2181.82","24000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216750","02 January 2021 13:24:00","86363.64","0","8636.360000000001","95000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216751","02 January 2021 13:56:00","18181.82","0","1818.18","20000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216752","02 January 2021 14:12:00","33636.36","0","3363.64","37000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216753","02 January 2021 14:20:00","200000","0","20000","220000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216754","02 January 2021 14:22:00","118181.82","0","11818.18","130000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216755","02 January 2021 14:31:00","68181.82000000001","0","6818.18","75000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216756","02 January 2021 14:33:00","59090.91","0","5909.09","65000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216757","02 January 2021 14:36:00","127272.73","0","12727.27","140000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255419","02 January 2021 14:36:00","67272.73","0","6727.27","74000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216758","02 January 2021 14:56:00","21818.18","0","2181.82","24000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216759","02 January 2021 15:02:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216760","02 January 2021 15:57:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216761","02 January 2021 16:03:00","74545.45","0","7454.54","82000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216762","02 January 2021 16:07:00","177272.73","0","17727.27","195000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216763","02 January 2021 16:13:00","40000","0","4000","44000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216764","02 January 2021 16:29:00","63636.36","0","6363.64","70000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216765","02 January 2021 17:08:00","18181.82","0","1818.18","20000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216766","02 January 2021 17:08:00","18181.82","0","1818.18","20000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216767","02 January 2021 17:39:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216768","02 January 2021 17:45:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216769","02 January 2021 17:56:00","54545.45","0","5454.54","60000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216770","02 January 2021 18:04:00","113636.36","0","11363.64","125000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216771","02 January 2021 18:08:00","60909.09","0","6090.91","67000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216772","02 January 2021 18:19:00","72727.27","0","7272.73","80000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255420","02 January 2021 18:19:00","75454.55","0","7545.46","83000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216773","02 January 2021 18:45:00","90909.09","0","9090.91","100000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255421","02 January 2021 18:47:00","77272.73","0","7727.27","85000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","5255422","02 January 2021 18:48:00","25454.55","0","2545.46","28000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216774","02 January 2021 18:52:00","45454.55","0","4545.46","50000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216775","02 January 2021 19:03:00","127272.73","0","12727.27","140000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216776","03 January 2021 12:14:00","59090.91","0","5909.09","65000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216777","03 January 2021 13:04:00","70909.09","0","7090.91","78000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216778","03 January 2021 14:33:00","40909.09","0","4090.91","45000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216779","03 January 2021 14:35:00","72727.27","0","7272.73","80000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216780","03 January 2021 14:44:00","71818.17999999999","0","7181.82","79000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216781","03 January 2021 15:07:00","81818.17999999999","0","8181.82","90000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216782","03 January 2021 15:29:00","209090.91","0","20909.09","230000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216783","03 January 2021 15:30:00","106363.64","0","10636.36","117000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216784","03 January 2021 15:37:00","33636.36","0","3363.64","37000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216785","03 January 2021 15:47:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216786","03 January 2021 15:52:00","74545.45","0","7454.54","82000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216787","03 January 2021 15:52:00","22727.27","0","2272.73","25000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216788","03 January 2021 16:13:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216789","03 January 2021 16:40:00","70000","0","7000","77000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216790","03 January 2021 17:06:00","113636.36","0","11363.64","125000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216791","03 January 2021 17:18:00","85454.55","0","8545.459999999999","94000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216792","03 January 2021 17:19:00","50000","0","5000","55000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216793","03 January 2021 17:53:00","31818.18","0","3181.82","35000","Cash"
"XXI CAFE","XXI CAFE GRAND PARAGON","87.3.03.02.1.0752","108.17.05.02.0029","3216794","03 January 2021 17:56:00","118181.82","0","11818.18","130000","Cash"
