"MERCHANT NAME","BRANCH NAME","NPWP","NOPD","BILL NO","DATE","TOTAL AMOUNT","SERVICE","PPN","TOTAL TRX AMOUNT","PAYMENT TYPE"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110958","2019-12-31 16:42:11","315000","23625","33862.5","372487","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110959","2019-12-31 16:52:32","90000","6750","9675","106425","BANK LAIN DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110960","2019-12-31 16:56:36","280000","21000","30100","331100","BCA CARD \ BATIK"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110961","2019-12-31 17:17:11","235000","17625","25262.5","277887","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110962","2019-12-31 17:34:39","40000","0","4000","44000","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110963","2019-12-31 17:50:14","175000","13125","18812.5","206937","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110964","2019-12-31 18:02:01","1007000","0","100700","1107700","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110965","2019-12-31 18:03:22","93000","6975","9997.5","109972","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110966","2019-12-31 18:12:21","305000","22875","32787.5","360662","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110967","2019-12-31 18:13:04","155000","11625","16662.5","183287","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110968","2019-12-31 18:20:51","447000","33525","48052.5","528577","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110969","2019-12-31 18:22:10","140000","10500","15050","165550","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110970","2019-12-31 18:25:55","125000","9375","13437.5","147812","BCA CARD \ BATIK"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110971","2019-12-31 18:32:14","510000","38250","54825","603075","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110972","2019-12-31 18:37:16","560000","42000","60200","662200","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110973","2019-12-31 18:40:16","60000","0","6000","66000","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110974","2019-12-31 18:43:48","180000","13500","19350","212850","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110975","2019-12-31 18:51:28","260000","19500","27950","307450","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110976","2019-12-31 18:51:40","380000","28500","40850","449350"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110977","2019-12-31 18:54:06","695000","52125","74712.5","821837"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110978","2019-12-31 19:02:20","339000","25425","36442.5","400867","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110979","2019-12-31 19:02:30","1131000","84825","121583","1337410","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110980","2019-12-31 19:14:55","150000","11250","16125","177375","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110981","2019-12-31 19:24:27","475000","35625","51062.5","561687","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110982","2019-12-31 19:27:48","350000","26250","37625","413875","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110983","2019-12-31 19:30:49","286000","21450","30745","338195","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110984","2019-12-31 19:46:58","317000","23775","34077.5","374852","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110985","2019-12-31 19:55:32","541000","40575","58157.5","639732","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110986","2019-12-31 19:57:26","180000","0","18000","198000","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110987","2019-12-31 19:58:36","130000","0","13000","143000","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110988","2019-12-31 20:15:00","215000","16125","23112.5","254237","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110989","2019-12-31 20:15:18","769000","57675","82667.5","909342","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110990","2019-12-31 20:19:38","505000","37875","54287.5","597162"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110991","2019-12-31 20:20:48","380000","28500","40850","449350","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110992","2019-12-31 20:24:20","125000","9375","13437.5","147812","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110993","2019-12-31 20:24:29","767000","57525","82452.5","906977","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110994","2019-12-31 20:25:04","100000","7500","10750","118250","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110995","2019-12-31 20:25:38","120000","9000","12900","141900","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110996","2019-12-31 20:25:55","430000","32250","46225","508475","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110997","2019-12-31 20:26:19","217000","16275","23327.5","256602","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110998","2019-12-31 20:27:55","702000","52650","75465","830115","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","110999","2019-12-31 20:33:07","700000","52500","75250","827750","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111000","2019-12-31 20:35:11","803000","60225","86322.5","949547","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111001","2019-12-31 20:36:22","762000","57150","81915","901065","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111002","2019-12-31 20:36:39","262000","19650","28165","309815"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111003","2019-12-31 20:37:09","530000","39750","56975","626725","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111004","2019-12-31 20:38:20","285000","21375","30637.5","337012"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111005","2019-12-31 20:42:17","430000","32250","46225","508475","GOPAY (EDC)"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111006","2019-12-31 20:45:01","1080000","81000","116100","1277100","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111007","2019-12-31 20:46:07","160000","12000","17200","189200","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111008","2019-12-31 20:48:31","255000","19125","27412.5","301537","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111009","2019-12-31 20:50:27","358000","26850","38485","423335","BCA CARD \ BATIK"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111010","2019-12-31 20:51:07","115000","8625","12362.5","135987","BCA CARD \ BATIK"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111011","2019-12-31 20:54:40","531000","39825","57082.5","627907","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111012","2019-12-31 21:01:51","300000","22500","32250","354750","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111013","2019-12-31 21:02:35","196000","14700","21070","231770","GOPAY (EDC)"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111014","2019-12-31 21:04:14","464000","34800","49880","548680","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111015","2019-12-31 21:04:27","695000","52125","74712.5","821837","BCA VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111016","2019-12-31 21:11:30","337000","25275","36227.5","398502"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111017","2019-12-31 21:12:32","1580000","118500","169850","1868350","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111018","2019-12-31 21:13:21","787000","59025","84602.5","930627","BANK LAIN VISA \ MASTER"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111019","2019-12-31 21:13:31","403000","30225","43322.5","476547","BCA CARD \ BATIK"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111020","2019-12-31 21:15:59","347000","26025","37302.5","410327","BANK LAIN DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111021","2019-12-31 21:19:56","105000","7875","11287.5","124162","GOPAY (EDC)"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111022","2019-12-31 21:20:29","105000","7875","11287.5","124162","OVO"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111023","2019-12-31 21:22:01","143000","10725","15372.5","169097"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111024","2019-12-31 21:28:54","437000","32775","46977.5","516752"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111025","2019-12-31 21:28:58","110000","8250","11825","130075","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111026","2019-12-31 21:32:35","833000","62475","89547.5","985022","BANK LAIN DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111027","2019-12-31 21:34:32","60000","0","6000","66000","GOPAY (EDC)"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111028","2019-12-31 21:36:33","693000","51975","74497.5","819472"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111029","2019-12-31 21:39:49","665000","49875","71487.5","786362"," BCA DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111030","2019-12-31 21:42:24","125000","9375","13437.5","147812","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111031","2019-12-31 21:51:37","80000","6000","8600","94600","CASH"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111032","2019-12-31 21:53:17","283000","21225","30422.5","334647","BANK LAIN DEBIT"
"NAMA SUSHI","NAMA SUSHI BAYWALK","135010410001","1031605010004","111033","2019-12-31 21:57:33","550000","41250","59125","650375","BANK LAIN VISA \ MASTER"
